station,lat,long,gridReference,stationReference,northing,easting,river,Waterbody ID,Distance,River basin district,Management catchment,Operational catchment,water body,Water body type,Easting,Northing,Ngr
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-13656700,52.183521,-2.252246,None,MD-13656700,253950,382850,None,GB109054039750,3559.0206518085843,Severn,Severn Vale,Malvern Hills,Careys Bk - source to conf R Severn,River,382338,250428,SO8233850428
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-00030850,52.190766,-2.225956,None,MD-00030850,254750,384650,None,GB109054049146,3292.1234788506945,Severn,Severn Middle Worcestershire,Severn River Worcestershire,Barbourne Bk - source to R Severn,River,385636,257891,SO8563657891
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-22145580,52.206314,-2.228669,None,MD-22145580,256480,384470,None,GB109054049146,1830.4308236041045,Severn,Severn Middle Worcestershire,Severn River Worcestershire,Barbourne Bk - source to R Severn,River,385636,257891,SO8563657891
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-22146620,52.212365,-2.214357,None,MD-22146620,257150,385450,None,GB109054049146,763.9875653438346,Severn,Severn Middle Worcestershire,Severn River Worcestershire,Barbourne Bk - source to R Severn,River,385636,257891,SO8563657891
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-22146950,52.217221,-2.213649,None,MD-22146950,257690,385500,None,GB109054049146,242.68704126920332,Severn,Severn Middle Worcestershire,Severn River Worcestershire,Barbourne Bk - source to R Severn,River,385636,257891,SO8563657891
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-22147580,52.218694,-2.193895,None,MD-22147580,257850,386850,None,GB109054049146,1214.692142067281,Severn,Severn Middle Worcestershire,Severn River Worcestershire,Barbourne Bk - source to R Severn,River,385636,257891,SO8563657891
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-22240160,52.239314,-2.226203,None,MD-22240160,260150,384650,None,GB109054049146,2464.8077004099123,Severn,Severn Middle Worcestershire,Severn River Worcestershire,Barbourne Bk - source to R Severn,River,385636,257891,SO8563657891
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-00032960,52.243162,-2.235156,None,MD-00032960,260580,384040,None,GB109054044160,1793.2643419195063,Severn,Severn Middle Worcestershire,Severn River Worcestershire,Grimley Bk - source to conf R Severn,River,382271,260874,SO8227160874
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-00034270,52.265147,-2.2552,None,MD-00034270,263030,382680,None,GB109054044160,2194.4514120845784,Severn,Severn Middle Worcestershire,Severn River Worcestershire,Grimley Bk - source to conf R Severn,River,382271,260874,SO8227160874
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-00034302,52.268462,-2.260348,None,MD-00034302,263400,382330,None,GB109054044160,2526.688940095318,Severn,Severn Middle Worcestershire,Severn River Worcestershire,Grimley Bk - source to conf R Severn,River,382271,260874,SO8227160874
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-22833380,52.244658,-2.251128,None,MD-22833380,260750,382950,None,GB109054044160,690.229671920876,Severn,Severn Middle Worcestershire,Severn River Worcestershire,Grimley Bk - source to conf R Severn,River,382271,260874,SO8227160874
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-00037680,52.354552,-2.312096,None,MD-00037680,272990,378840,None,GB109054044450,1331.039443442605,Severn,Severn Middle Worcestershire,Severn River Worcestershire,Gladder Bk - source to conf R Severn,River,378135,271861,SO7813571861
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-00038360,52.376664,-2.313574,None,MD-00038360,275450,378750,None,GB109054044450,3641.31102763826,Severn,Severn Middle Worcestershire,Severn River Worcestershire,Gladder Bk - source to conf R Severn,River,378135,271861,SO7813571861
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-23222310,52.343247,-2.394657,None,MD-23222310,271760,373210,None,GB109054044450,4926.035525653464,Severn,Severn Middle Worcestershire,Severn River Worcestershire,Gladder Bk - source to conf R Severn,River,378135,271861,SO7813571861
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-23901180,52.338038,-2.301559,None,MD-23901180,271150,379550,None,GB109054044450,1583.5864359105883,Severn,Severn Middle Worcestershire,Severn River Worcestershire,Gladder Bk - source to conf R Severn,River,378135,271861,SO7813571861
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-23923480,52.353641,-2.348648,None,MD-23923480,272900,376350,None,GB109054044450,2065.368248037139,Severn,Severn Middle Worcestershire,Severn River Worcestershire,Gladder Bk - source to conf R Severn,River,378135,271861,SO7813571861
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-00039400,52.405375,-2.334651,None,MD-00039400,278650,377330,None,GB30937959,372.7800960351826,Severn,Severn Middle Worcestershire,Severn River Worcestershire,Trimpley Reservoir,Lake,376987,278796,SO7698778796
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-00039520,52.407725,-2.339505,None,MD-00039520,278913,377001,None,GB30937959,117.83462988442744,Severn,Severn Middle Worcestershire,Severn River Worcestershire,Trimpley Reservoir,Lake,376987,278796,SO7698778796
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-00040000,52.418746,-2.342839,None,MD-00040000,280140,376780,None,GB30937959,1359.847417911289,Severn,Severn Middle Worcestershire,Severn River Worcestershire,Trimpley Reservoir,Lake,376987,278796,SO7698778796
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-23966080,52.388443,-2.345249,None,MD-23966080,276770,376600,None,GB30937959,2062.630601925609,Severn,Severn Middle Worcestershire,Severn River Worcestershire,Trimpley Reservoir,Lake,376987,278796,SO7698778796
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-23966180,52.384267,-2.327879,None,MD-23966180,276300,377780,None,GB30937959,2618.9434892719623,Severn,Severn Middle Worcestershire,Severn River Worcestershire,Trimpley Reservoir,Lake,376987,278796,SO7698778796
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-24239020,52.431806,-2.364708,None,MD-24239020,281600,375300,None,GB30937959,3272.366880409347,Severn,Severn Middle Worcestershire,Severn River Worcestershire,Trimpley Reservoir,Lake,376987,278796,SO7698778796
http://environment.data.gov.uk/flood-monitoring/id/stations/2001,52.383563,-2.322438,None,2001,276220,378150,River Severn,GB30937959,2826.3660414036963,Severn,Severn Middle Worcestershire,Severn River Worcestershire,Trimpley Reservoir,Lake,376987,278796,SO7698778796
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-00040750,52.442757,-2.370242,None,MD-00040750,282820,374930,None,GB109054044680,2688.4168203610093,Severn,Severn Middle Worcestershire,Severn River Worcestershire,Hampton Loade Bk - source to conf R Severn,River,375842,285349,SO7584285349
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-24492020,52.474031,-2.373891,None,MD-24492020,286300,374700,None,GB109054044680,1486.1241536291643,Severn,Severn Middle Worcestershire,Severn River Worcestershire,Hampton Loade Bk - source to conf R Severn,River,375842,285349,SO7584285349
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-24500020,52.467784,-2.359118,None,MD-24500020,285600,375700,None,GB109054044680,288.38342532122056,Severn,Severn Middle Worcestershire,Severn River Worcestershire,Hampton Loade Bk - source to conf R Severn,River,375842,285349,SO7584285349
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-24500100,52.463211,-2.355107,None,MD-24500100,285090,375970,None,GB109054044680,288.90309794116087,Severn,Severn Middle Worcestershire,Severn River Worcestershire,Hampton Loade Bk - source to conf R Severn,River,375842,285349,SO7584285349
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-00041180,52.480768,-2.375421,None,MD-00041180,287050,374600,None,GB30937631,1320.504449064826,Severn,Severn Middle Worcestershire,Severn River Worcestershire,Chelmarsh Reservoir,Lake,373406,287614,SO7340687614
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-00041910,52.481579,-2.374986,None,MD-00041910,287140,374630,None,GB30937631,1312.5745693102544,Severn,Severn Middle Worcestershire,Severn River Worcestershire,Chelmarsh Reservoir,Lake,373406,287614,SO7340687614
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-24535150,52.481326,-2.369536,None,MD-24535150,287110,375000,None,GB30937631,1671.781086147346,Severn,Severn Middle Worcestershire,Severn River Worcestershire,Chelmarsh Reservoir,Lake,373406,287614,SO7340687614
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-24542300,52.486313,-2.38719,None,MD-24542300,287671,373804,None,GB30937631,402.06094065452316,Severn,Severn Middle Worcestershire,Severn River Worcestershire,Chelmarsh Reservoir,Lake,373406,287614,SO7340687614
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-24585380,52.496428,-2.397649,None,MD-24585380,288800,373100,None,GB30937631,1224.8395813330005,Severn,Severn Middle Worcestershire,Severn River Worcestershire,Chelmarsh Reservoir,Lake,373406,287614,SO7340687614
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-24585580,52.504043,-2.405525,None,MD-24585580,289650,372570,None,GB30937631,2200.952521069003,Severn,Severn Middle Worcestershire,Severn River Worcestershire,Chelmarsh Reservoir,Lake,373406,287614,SO7340687614
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-24585590,52.504052,-2.405525,None,MD-24585590,289651,372570,None,GB30937631,2201.8776078610726,Severn,Severn Middle Worcestershire,Severn River Worcestershire,Chelmarsh Reservoir,Lake,373406,287614,SO7340687614
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-00042800,52.516177,-2.393023,None,MD-00042800,290995,373426,None,GB109054049145,3265.6322511881217,Severn,Severn Middle Worcestershire,Severn River Worcestershire,Severn - conf R Worfe to conf R Stour,River,372321,294068,SO7232194068
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-00042809,52.516127,-2.394585,None,MD-00042809,290990,373320,None,GB109054049145,3236.0601045098033,Severn,Severn Middle Worcestershire,Severn River Worcestershire,Severn - conf R Worfe to conf R Stour,River,372321,294068,SO7232194068
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-00044720,52.581928,-2.434226,None,MD-00044720,298325,370674,None,GB40902G303300,3104.491101613918,Severn,Severn England GW,Shropshire Middle Severn - Secondary Combined,Shropshire Middle Severn - Secondary Combined,GroundWaterBody,367786,297186,SO6778697186
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-00045582,52.609046,-2.430566,None,MD-00045582,301340,370940,None,GB109054049143,2041.5643511777923,Severn,Severn Middle Worcestershire,Telford South,Severn conf M Wenlock-Farley Bk to conf R Worfe,River,369336,302603,SJ6933602603
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-00045702,52.615838,-2.441563,None,MD-00045702,302100,370200,None,GB109054049143,999.7524693642922,Severn,Severn Middle Worcestershire,Telford South,Severn conf M Wenlock-Farley Bk to conf R Worfe,River,369336,302603,SJ6933602603
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-25293120,52.626994,-2.42436,None,MD-25293120,303334,371372,None,GB109054049143,2163.251487922752,Severn,Severn Middle Worcestershire,Telford South,Severn conf M Wenlock-Farley Bk to conf R Worfe,River,369336,302603,SJ6933602603
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-25607190,52.596941,-2.44654,None,MD-25607190,300000,369850,None,GB109054049143,2653.2630853347355,Severn,Severn Middle Worcestershire,Telford South,Severn conf M Wenlock-Farley Bk to conf R Worfe,River,369336,302603,SJ6933602603
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-25607600,52.597029,-2.446836,None,MD-25607600,300010,369830,None,GB109054049143,2639.6372856890775,Severn,Severn Middle Worcestershire,Telford South,Severn conf M Wenlock-Farley Bk to conf R Worfe,River,369336,302603,SJ6933602603
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-00049600,52.634839,-2.597938,None,MD-00049600,304290,359630,None,GB109054049360,2349.2562652890806,Severn,Severn Middle Worcestershire,Shropshire West,Sheinton Bk - source to conf R Severn,River,361443,302796,SJ6144302796
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-00049650,52.637158,-2.601664,None,MD-00049650,304550,359380,None,GB109054049360,2707.8561630928625,Severn,Severn Middle Worcestershire,Shropshire West,Sheinton Bk - source to conf R Severn,River,361443,302796,SJ6144302796
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-25925300,52.63321,-2.582106,None,MD-25925300,304100,360700,None,GB109054049360,1500.8214417444867,Severn,Severn Middle Worcestershire,Shropshire West,Sheinton Bk - source to conf R Severn,River,361443,302796,SJ6144302796
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-25925770,52.604837,-2.5931,None,MD-25925770,300950,359930,None,GB109054049360,2386.8148231482055,Severn,Severn Middle Worcestershire,Shropshire West,Sheinton Bk - source to conf R Severn,River,361443,302796,SJ6144302796
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-26205190,52.648457,-2.587423,None,MD-26205190,305799,360354,None,GB109054049360,3194.3590906471363,Severn,Severn Middle Worcestershire,Shropshire West,Sheinton Bk - source to conf R Severn,River,361443,302796,SJ6144302796
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-00052182,52.679425,-2.681822,None,MD-00052182,309300,354000,None,GB109054049680,1883.2994982211405,Severn,Severn Middle Shropshire,Perry Roden and Tern North Shropshire,Tern - conf R Roden to conf R Severn,River,355176,310771,SJ5517610771
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-26901220,52.668837,-2.646167,None,MD-26901220,308100,356400,None,GB109054049680,2938.0975136982775,Severn,Severn Middle Shropshire,Perry Roden and Tern North Shropshire,Tern - conf R Roden to conf R Severn,River,355176,310771,SJ5517610771
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-26944690,52.684797,-2.663548,None,MD-26944690,309886,355241,None,GB109054049680,887.3837952092657,Severn,Severn Middle Shropshire,Perry Roden and Tern North Shropshire,Tern - conf R Roden to conf R Severn,River,355176,310771,SJ5517610771
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-26945820,52.696667,-2.653089,None,MD-26945820,311200,355960,None,GB109054049680,893.6984950194333,Severn,Severn Middle Shropshire,Perry Roden and Tern North Shropshire,Tern - conf R Roden to conf R Severn,River,355176,310771,SJ5517610771
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-00052950,52.716371,-2.712746,None,MD-00052950,313430,351950,None,GB109054049141,345.3259329966401,Severn,Severn Middle Worcestershire,Shropshire West,Severn - Sundorne Bk to conf M Wenlock-Farley Bk,River,351935,313085,SJ5193513085
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-29172180,52.726614,-2.704577,None,MD-29172180,314564,352513,None,GB109054049141,1587.9310438428993,Severn,Severn Middle Worcestershire,Shropshire West,Severn - Sundorne Bk to conf M Wenlock-Farley Bk,River,351935,313085,SJ5193513085
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-29181600,52.730146,-2.678467,None,MD-29181600,314940,354280,None,GB109054049141,2989.991638784296,Severn,Severn Middle Worcestershire,Shropshire West,Severn - Sundorne Bk to conf M Wenlock-Farley Bk,River,351935,313085,SJ5193513085
